Date,dow,month,dom,yest_volume,yest_p_diff,CNN-2,CNN-dif-2,ten,hike_prob,cut_prob,dollar,oil_price,oil_change,CPI,job_1,job_2,job_3,y_lag_1,y_lag_2,y_lag_3,y_lag_4,y_lag_5,y_lag_6,tom_resid
2023-05-04,3.0,5.0,4.0,87891790.0,0.00901534,57.0,4.0,3.3768,1.3,0.0,101.399,459633.0,-1281.0,4.13,242000.0,1807000.0,239250.0,-2.0761713790893737,-4.29261222839358,-0.35790084838868097,3.7894284057617256,5.674234542846705,-2.491347923278795,7.0219526
2023-05-05,4.0,5.0,5.0,50046770.0,-0.00055725157,52.0,-5.0,3.4351,0.0,2.0,101.214,462584.0,2951.0,4.13,242000.0,1807000.0,239250.0,-3.716375465393071,-2.0761713790893737,-4.29261222839358,-0.35790084838868097,3.7894284057617256,5.674234542846705,-1.0002601
2023-05-08,0.0,5.0,8.0,49220120.0,-0.0004867009,60.0,8.0,3.5072,12.6,0.0,101.377,462584.0,2951.0,4.13,231000.0,1799000.0,237000.0,7.021952514648433,-3.716375465393071,-2.0761713790893737,-4.29261222839358,-0.35790084838868097,3.7894284057617256,-1.2821516
2023-05-09,1.0,5.0,9.0,96142920.0,-0.0024948528,60.0,0.0,3.5224,21.2,0.0,101.605,462584.0,2951.0,4.13,231000.0,1799000.0,237000.0,-1.0002601242065339,7.021952514648433,-3.716375465393071,-2.0761713790893737,-4.29261222839358,-0.35790084838868097,1.911533
2023-05-10,2.0,5.0,10.0,70157060.0,0.0004367554,59.0,-1.0,3.4388,8.5,0.0,101.477,462584.0,2951.0,4.13,231000.0,1799000.0,237000.0,-1.2821515274047783,-1.0002601242065339,7.021952514648433,-3.716375465393071,-2.0761713790893737,-4.29261222839358,0.004540329
2023-05-11,3.0,5.0,11.0,70481550.0,-0.004446172,58.0,-1.0,3.3861,12.9,0.0,102.058,462584.0,2951.0,4.13,231000.0,1799000.0,237000.0,1.9115329742431868,-1.2821515274047783,-1.0002601242065339,7.021952514648433,-3.716375465393071,-2.0761713790893737,0.8561562
2023-05-12,4.0,5.0,12.0,54289380.0,0.0019127866,57.0,-1.0,3.4625,10.7,0.0,102.681,467624.0,5040.0,4.13,231000.0,1799000.0,237000.0,0.00454032897948764,1.9115329742431868,-1.2821515274047783,-1.0002601242065339,7.021952514648433,-3.716375465393071,1.1991193
2023-05-15,0.0,5.0,15.0,57705500.0,-0.0039244364,58.0,1.0,3.5075,19.0,0.0,102.434,467624.0,5040.0,4.13,225000.0,1789000.0,231750.0,0.8561561965942133,0.00454032897948764,1.9115329742431868,-1.2821515274047783,-1.0002601242065339,7.021952514648433,-2.4416552
2023-05-16,1.0,5.0,16.0,87286960.0,0.006935915,59.0,1.0,3.5414,16.8,0.0,102.564,467624.0,5040.0,4.13,225000.0,1789000.0,231750.0,1.1991193389892487,0.8561561965942133,0.00454032897948764,1.9115329742431868,-1.2821515274047783,-1.0002601242065339,3.2497258
2023-05-17,2.0,5.0,17.0,97177200.0,0.01032846,57.0,-2.0,3.5716,23.8,0.0,102.882,467624.0,5040.0,4.13,225000.0,1789000.0,231750.0,-2.441655158996582,1.1991193389892487,0.8561561965942133,0.00454032897948764,1.9115329742431868,-1.2821515274047783,4.478335
2023-05-18,3.0,5.0,18.0,103793300.0,-0.003702642,62.0,5.0,3.6514,33.3,0.0,103.584,467624.0,5040.0,4.13,225000.0,1789000.0,231750.0,3.249725799560565,-2.441655158996582,1.1991193389892487,0.8561561965942133,0.00454032897948764,1.9115329742431868,-0.40525043
2023-05-19,4.0,5.0,19.0,60745400.0,0.00035817473,68.0,6.0,3.6822,35.6,0.0,103.198,455168.0,-12456.0,4.13,225000.0,1789000.0,231750.0,4.478334884643573,3.249725799560565,-2.441655158996582,1.1991193389892487,0.8561561965942133,0.00454032897948764,0.0934296
2023-05-22,0.0,5.0,22.0,86383490.0,-0.0072206524,69.0,1.0,3.7187,15.3,0.0,103.198,455168.0,-12456.0,4.13,230000.0,1794000.0,232000.0,-0.40525043487548373,4.478334884643573,3.249725799560565,-2.441655158996582,1.1991193389892487,0.8561561965942133,-4.1807413
2023-05-23,1.0,5.0,23.0,89213680.0,-0.0032353012,70.0,1.0,3.6976,31.4,0.0,103.488,455168.0,-12456.0,4.13,230000.0,1794000.0,232000.0,0.09342960357668062,-0.40525043487548373,4.478334884643573,3.249725799560565,-2.441655158996582,1.1991193389892487,-4.618621
2023-05-24,2.0,5.0,24.0,90961610.0,-0.00021705052,64.0,-6.0,3.7438,29.5,0.0,103.887,455168.0,-12456.0,4.13,230000.0,1794000.0,232000.0,-4.1807414627075445,0.09342960357668062,-0.40525043487548373,4.478334884643573,3.249725799560565,-2.441655158996582,2.073257
2023-05-25,3.0,5.0,25.0,93829980.0,0.011166135,61.0,-3.0,3.8232,35.4,0.0,104.251,455168.0,-12456.0,4.13,230000.0,1794000.0,232000.0,-4.618621025085474,-4.1807414627075445,0.09342960357668062,-0.40525043487548373,4.478334884643573,3.249725799560565,2.530951
2023-05-26,4.0,5.0,26.0,72215960.0,-0.004402875,62.0,1.0,3.81,58.5,0.0,104.206,459657.0,4489.0,4.13,230000.0,1794000.0,232000.0,2.07325687408445,-4.618621025085474,-4.1807414627075445,0.09342960357668062,-0.40525043487548373,4.478334884643573,-0.85861045
2023-05-30,1.0,5.0,30.0,110811800.0,-0.0010290775,69.0,7.0,3.6942,59.6,0.0,104.165,459657.0,4489.0,4.13,233000.0,1755000.0,229750.0,2.530951042175275,2.07325687408445,-4.618621025085474,-4.1807414627075445,0.09342960357668062,-0.40525043487548373,-3.8876996
2023-05-31,2.0,5.0,31.0,88865020.0,0.008842634,69.0,0.0,3.6464,36.7,0.0,104.326,459657.0,4489.0,4.13,233000.0,1755000.0,229750.0,-0.8586104583740166,2.530951042175275,2.07325687408445,-4.618621025085474,-4.1807414627075445,0.09342960357668062,2.655496
2023-06-01,3.0,6.0,1.0,91426170.0,0.007992148,64.0,-5.0,3.6007,24.0,0.0,103.56,459657.0,4489.0,3.09,233000.0,1755000.0,229750.0,-3.8876995086669695,-0.8586104583740166,2.530951042175275,2.07325687408445,-4.618621025085474,-4.1807414627075445,6.0835695
2023-06-02,4.0,6.0,2.0,65460160.0,-0.002762819,62.0,-2.0,3.6984,25.1,0.0,104.015,459205.0,-452.0,3.09,233000.0,1755000.0,229750.0,2.655495948791497,-3.8876995086669695,-0.8586104583740166,2.530951042175275,2.07325687408445,-4.618621025085474,-1.4169077
2023-06-05,0.0,6.0,5.0,64022180.0,0.0031773474,74.0,12.0,3.6889,22.9,0.0,104.002,459205.0,-452.0,3.09,262000.0,1772000.0,237500.0,6.083569450378434,2.655495948791497,-3.8876995086669695,-0.8586104583740166,2.530951042175275,2.07325687408445,0.7163794
2023-06-06,1.0,6.0,6.0,85373280.0,-0.004430899,74.0,0.0,3.6774,18.3,0.0,104.125,459205.0,-452.0,3.09,262000.0,1772000.0,237500.0,-1.4169076919555437,6.083569450378434,2.655495948791497,-3.8876995086669695,-0.8586104583740166,2.530951042175275,-3.0295851
2023-06-07,2.0,6.0,7.0,61952840.0,0.0058490434,76.0,2.0,3.7933,33.3,0.0,104.099,459205.0,-452.0,3.09,262000.0,1772000.0,237500.0,0.7163794326781954,-1.4169076919555437,6.083569450378434,2.655495948791497,-3.8876995086669695,-0.8586104583740166,2.8744478
2023-06-08,3.0,6.0,8.0,85647270.0,-0.00013956735,77.0,1.0,3.7179,25.2,0.0,103.343,459205.0,-452.0,3.09,262000.0,1772000.0,237500.0,-3.0295850753784066,0.7163794326781954,-1.4169076919555437,6.083569450378434,2.655495948791497,-3.8876995086669695,1.2096943
2023-06-09,4.0,6.0,9.0,76256700.0,0.006639004,78.0,1.0,3.7433,24.7,0.0,103.557,467124.0,7919.0,3.09,262000.0,1772000.0,237500.0,2.8744477081298783,-3.0295850753784066,0.7163794326781954,-1.4169076919555437,6.083569450378434,2.655495948791497,5.4165936
2023-06-12,0.0,6.0,12.0,95899700.0,0.003068749,77.0,-1.0,3.7433,18.5,0.0,103.654,467124.0,7919.0,3.09,264000.0,1761000.0,247250.0,1.20969429016111,2.8744477081298783,-3.0295850753784066,0.7163794326781954,-1.4169076919555437,6.083569450378434,5.643112
2023-06-13,1.0,6.0,13.0,100612100.0,0.00038885584,79.0,2.0,3.8269,5.8,0.0,103.338,467124.0,7919.0,3.09,264000.0,1761000.0,247250.0,5.41659336090089,1.20969429016111,2.8744477081298783,-3.0295850753784066,0.7163794326781954,-1.4169076919555437,2.0808332
2023-06-14,2.0,6.0,14.0,110303100.0,0.01416629,80.0,1.0,3.79,71.9,0.0,102.948,467124.0,7919.0,3.09,264000.0,1761000.0,247250.0,5.643112335205103,5.41659336090089,1.20969429016111,2.8744477081298783,-3.0295850753784066,0.7163794326781954,7.464257
2023-06-15,3.0,6.0,15.0,114165800.0,-0.008100851,79.0,-1.0,3.7204,69.4,0.0,102.115,467124.0,7919.0,3.09,264000.0,1761000.0,247250.0,2.0808331298828193,5.643112335205103,5.41659336090089,1.20969429016111,2.8744477081298783,-3.0295850753784066,-2.2133188
2023-06-16,4.0,6.0,16.0,76160360.0,-0.0006175946,81.0,2.0,3.7672,71.9,0.0,102.243,463293.0,-3831.0,3.09,264000.0,1761000.0,247250.0,7.464256858825706,2.0808331298828193,5.643112335205103,5.41659336090089,1.20969429016111,2.8744477081298783,-0.36576587
2023-06-20,1.0,6.0,20.0,76982250.0,-0.0028049846,80.0,-1.0,3.7188,76.9,0.0,102.54,463293.0,-3831.0,3.09,265000.0,1733000.0,256000.0,-2.2133188629150595,7.464256858825706,2.0808331298828193,5.643112335205103,5.41659336090089,1.20969429016111,-1.0289683
2023-06-21,2.0,6.0,21.0,70637180.0,0.0058646994,78.0,-2.0,3.7266,71.9,0.0,102.071,463293.0,-3831.0,3.09,265000.0,1733000.0,256000.0,-0.3657658767700127,-2.2133188629150595,7.464256858825706,2.0808331298828193,5.643112335205103,5.41659336090089,2.8993394
2023-06-22,3.0,6.0,22.0,92074540.0,0.0006463378,78.0,0.0,3.7966,76.9,0.0,102.386,463293.0,-3831.0,3.09,265000.0,1733000.0,256000.0,-1.0289683914184593,-0.3657658767700127,-2.2133188629150595,7.464256858825706,2.0808331298828193,5.643112335205103,-1.2016821
2023-06-23,4.0,6.0,23.0,72823560.0,-0.0027350269,76.0,-2.0,3.7366,74.4,0.0,102.903,453690.0,-9603.0,3.09,265000.0,1733000.0,256000.0,2.8993394470214753,-1.0289683914184593,-0.3657658767700127,-2.2133188629150595,7.464256858825706,2.0808331298828193,-2.265102
2023-06-26,0.0,6.0,26.0,72813700.0,0.008758053,73.0,-3.0,3.7231,75.6,0.0,102.692,453690.0,-9603.0,3.09,236000.0,1718000.0,256750.0,-1.2016821289062705,2.8993394470214753,-1.0289683914184593,-0.3657658767700127,-2.2133188629150595,7.464256858825706,4.383189
2023-06-27,1.0,6.0,27.0,75635980.0,0.0030706478,72.0,-1.0,3.7717,76.9,0.0,102.492,453690.0,-9603.0,3.09,236000.0,1718000.0,256750.0,-2.2651019668579124,-1.2016821289062705,2.8993394470214753,-1.0289683914184593,-0.3657658767700127,-2.2133188629150595,-1.4587845
2023-06-28,2.0,6.0,28.0,67882300.0,0.004907443,77.0,5.0,3.7136,81.8,0.0,102.905,453690.0,-9603.0,3.09,236000.0,1718000.0,256750.0,4.383189125061051,-2.2651019668579124,-1.2016821289062705,2.8993394470214753,-1.0289683914184593,-0.3657658767700127,1.5255722
2023-06-29,3.0,6.0,29.0,104964000.0,0.0041508754,78.0,1.0,3.8422,86.8,0.0,103.342,453690.0,-9603.0,3.09,236000.0,1718000.0,256750.0,-1.4587844467163222,4.383189125061051,-2.2651019668579124,-1.2016821289062705,2.8993394470214753,-1.0289683914184593,4.5893083
2023-06-30,4.0,6.0,30.0,32793380.0,0.0019603868,79.0,1.0,3.8406,86.8,0.0,102.912,452182.0,-1508.0,3.09,236000.0,1718000.0,256750.0,1.5255721664428847,-1.4587844467163222,4.383189125061051,-2.2651019668579124,-1.2016821289062705,2.8993394470214753,0.6219025
2023-07-03,0.0,7.0,3.0,58418430.0,0.0027531425,83.0,4.0,3.8584,89.9,0.0,102.962,452182.0,-1508.0,3.3,249000.0,1721000.0,253500.0,4.589308052062961,1.5255721664428847,-1.4587844467163222,4.383189125061051,-2.2651019668579124,-1.2016821289062705,0.1795615
2023-07-05,2.0,7.0,5.0,80658300.0,0.00054587633,79.0,-4.0,3.9335,88.7,0.0,103.373,452182.0,-1508.0,3.3,249000.0,1721000.0,253500.0,0.6219025039673056,4.589308052062961,1.5255721664428847,-1.4587844467163222,4.383189125061051,-2.2651019668579124,-4.136489
2023-07-06,3.0,7.0,6.0,86134180.0,-0.00018241933,79.0,0.0,4.0311,92.4,0.0,103.069,452182.0,-1508.0,3.3,249000.0,1721000.0,253500.0,0.17956150054931186,0.6219025039673056,4.589308052062961,1.5255721664428847,-1.4587844467163222,4.383189125061051,-1.5111392
2023-07-07,4.0,7.0,7.0,62443500.0,0.0033662375,78.0,-1.0,4.0656,92.4,0.0,102.272,458128.0,5946.0,3.3,249000.0,1721000.0,253500.0,-4.1364887619018305,0.17956150054931186,0.6219025039673056,4.589308052062961,1.5255721664428847,-1.4587844467163222,-0.46597657
2023-07-10,0.0,7.0,10.0,64463750.0,0.0045427834,78.0,0.0,3.9998,92.4,0.0,101.972,458128.0,5946.0,3.3,237000.0,1749000.0,246750.0,-1.511139106750477,-4.1364887619018305,0.17956150054931186,0.6219025039673056,4.589308052062961,1.5255721664428847,3.3250923
2023-07-11,1.0,7.0,11.0,91924530.0,-0.0008295592,77.0,-1.0,3.978,92.4,0.0,101.732,458128.0,5946.0,3.3,237000.0,1749000.0,246750.0,-0.465976562499975,-1.511139106750477,-4.1364887619018305,0.17956150054931186,0.6219025039673056,4.589308052062961,4.106746
2023-07-12,2.0,7.0,12.0,72425240.0,0.0036924994,78.0,1.0,3.8613,92.4,0.0,100.521,458128.0,5946.0,3.3,237000.0,1749000.0,246750.0,3.325092277526835,-0.465976562499975,-1.511139106750477,-4.1364887619018305,0.17956150054931186,0.6219025039673056,4.9354825
2023-07-13,3.0,7.0,13.0,69815820.0,-0.0026598112,80.0,2.0,3.7673,92.4,0.0,99.77,458128.0,5946.0,3.3,237000.0,1749000.0,246750.0,4.106746215820294,3.325092277526835,-0.465976562499975,-1.511139106750477,-4.1364887619018305,0.17956150054931186,2.2176774
2023-07-14,4.0,7.0,14.0,52680220.0,0.00379292,81.0,1.0,3.8302,94.9,0.0,99.914,457420.0,-708.0,3.3,237000.0,1749000.0,246750.0,4.935482559204104,4.106746215820294,3.325092277526835,-0.465976562499975,-1.511139106750477,-4.1364887619018305,2.5266092
2023-07-17,0.0,7.0,17.0,80744450.0,0.008124353,80.0,-1.0,3.8087,97.3,0.0,99.842,457420.0,-708.0,3.3,228000.0,1679000.0,237500.0,2.2176773834228243,4.935482559204104,4.106746215820294,3.325092277526835,-0.465976562499975,-1.511139106750477,4.877464
2023-07-18,1.0,7.0,18.0,65891690.0,0.00041739896,81.0,1.0,3.7892,99.8,0.0,99.941,457420.0,-708.0,3.3,228000.0,1679000.0,237500.0,2.5266092681884516,2.2176773834228243,4.935482559204104,4.106746215820294,3.325092277526835,-0.465976562499975,1.0907586
2023-07-19,2.0,7.0,19.0,70591640.0,-0.0044009024,83.0,2.0,3.7483,99.8,0.0,100.276,457420.0,-708.0,3.3,228000.0,1679000.0,237500.0,4.877463760375974,2.5266092681884516,2.2176773834228243,4.935482559204104,4.106746215820294,3.325092277526835,-1.2874578
2023-07-20,3.0,7.0,20.0,71275620.0,-0.0039364854,82.0,-1.0,3.8562,99.8,0.0,100.88,457420.0,-708.0,3.3,228000.0,1679000.0,237500.0,1.0907585144042855,4.877463760375974,2.5266092681884516,2.2176773834228243,4.935482559204104,4.106746215820294,0.8725354
2023-07-21,4.0,7.0,21.0,54023380.0,0.0018273888,82.0,0.0,3.8369,99.8,0.0,101.071,456820.0,-600.0,3.3,228000.0,1679000.0,237500.0,-1.2874577713012627,1.0907585144042855,4.877463760375974,2.5266092681884516,2.2176773834228243,4.935482559204104,2.8527014
2023-07-24,0.0,7.0,24.0,55191240.0,0.003337432,83.0,1.0,3.8784,100.0,0.0,101.346,456820.0,-600.0,3.3,221000.0,1692000.0,233750.0,0.8725354003906318,-1.2874577713012627,1.0907585144042855,4.877463760375974,2.5266092681884516,2.2176773834228243,2.8455749
2023-07-25,1.0,7.0,25.0,71052890.0,0.0022831552,81.0,-2.0,3.8904,100.0,0.0,101.349,456820.0,-600.0,3.3,221000.0,1692000.0,233750.0,2.852701377868641,0.8725354003906318,-1.2874577713012627,1.0907585144042855,4.877463760375974,2.5266092681884516,0.041629564
2023-07-26,2.0,7.0,26.0,92194380.0,-0.014431258,81.0,0.0,3.8727,22.0,0.0,100.887,456820.0,-600.0,3.3,221000.0,1692000.0,233750.0,2.845574798583982,2.852701377868641,0.8725354003906318,-1.2874577713012627,1.0907585144042855,4.877463760375974,-2.8064754
2023-07-27,3.0,7.0,27.0,80011790.0,0.0022761095,80.0,-1.0,4.0022,21.0,0.0,101.773,456820.0,-600.0,3.3,221000.0,1692000.0,233750.0,0.04162956237792059,2.845574798583982,2.852701377868641,0.8725354003906318,-1.2874577713012627,1.0907585144042855,2.5543776
2023-07-28,4.0,7.0,28.0,62040450.0,0.00083007495,77.0,-3.0,3.9566,20.0,0.0,101.622,439771.0,-17049.0,3.3,221000.0,1692000.0,233750.0,-2.8064754104614167,0.04162956237792059,2.845574798583982,2.852701377868641,0.8725354003906318,-1.2874577713012627,1.0854216
2023-07-31,0.0,7.0,31.0,55502200.0,0.00046004207,78.0,1.0,3.9668,17.5,0.0,101.855,439771.0,-17049.0,3.3,227000.0,1684000.0,228250.0,2.5543774795532386,-2.8064754104614167,0.04162956237792059,2.845574798583982,2.852701377868641,0.8725354003906318,-1.4693704
2023-08-01,1.0,8.0,1.0,93933370.0,-0.006931331,77.0,-1.0,4.0371,15.5,0.0,102.303,439771.0,-17049.0,3.3,227000.0,1684000.0,228250.0,1.0854216003418173,2.5543774795532386,-2.8064754104614167,0.04162956237792059,2.845574798583982,2.852701377868641,-6.1336174
2023-08-02,2.0,8.0,2.0,64419690.0,0.0017823724,59.0,-18.0,4.0896,17.5,0.0,102.59,439771.0,-17049.0,3.3,227000.0,1684000.0,228250.0,-1.4693703842162904,1.0854216003418173,2.5543774795532386,-2.8064754104614167,0.04162956237792059,2.845574798583982,-0.7356178
2023-08-03,3.0,8.0,3.0,100128900.0,-0.008750923,74.0,15.0,4.1792,17.5,0.0,102.542,439771.0,-17049.0,3.3,227000.0,1684000.0,228250.0,-6.133617515563969,-1.4693703842162904,1.0854216003418173,2.5543774795532386,-2.8064754104614167,0.04162956237792059,-2.709414
2023-08-04,4.0,8.0,4.0,58357460.0,0.0044374433,75.0,1.0,4.0418,21.5,0.0,102.017,445622.0,5851.0,3.3,227000.0,1684000.0,228250.0,-0.735617790222193,-6.133617515563969,-1.4693703842162904,1.0854216003418173,2.5543774795532386,-2.8064754104614167,4.340575
2023-08-07,0.0,8.0,7.0,71361320.0,0.0014930362,69.0,-6.0,4.0966,13.5,0.0,102.047,445622.0,5851.0,3.3,250000.0,1711000.0,231500.0,-2.7094139480590798,-0.735617790222193,-6.133617515563969,-1.4693703842162904,1.0854216003418173,2.5543774795532386,-2.414237
2023-08-08,1.0,8.0,8.0,78789580.0,-0.007358385,67.0,-2.0,4.0281,13.5,0.0,102.528,445622.0,5851.0,3.3,250000.0,1711000.0,231500.0,4.3405751800536905,-2.7094139480590798,-0.735617790222193,-6.133617515563969,-1.4693703842162904,1.0854216003418173,-1.6621628
2023-08-09,2.0,8.0,9.0,93005500.0,-0.0051131393,69.0,2.0,4.0161,13.5,0.0,102.49,445622.0,5851.0,3.3,250000.0,1711000.0,231500.0,-2.4142370223999023,4.3405751800536905,-2.7094139480590798,-0.735617790222193,-6.133617515563969,-1.4693703842162904,1.171672
2023-08-10,3.0,8.0,10.0,68690900.0,0.0037697745,67.0,-2.0,4.1074,11.0,0.0,102.524,445622.0,5851.0,3.3,250000.0,1711000.0,231500.0,-1.6621627807617188,-2.4142370223999023,4.3405751800536905,-2.7094139480590798,-0.735617790222193,-6.133617515563969,1.5940593
2023-08-11,4.0,8.0,11.0,47867440.0,0.0076097385,64.0,-3.0,4.1581,9.5,0.0,102.842,439662.0,-5960.0,3.3,250000.0,1711000.0,231500.0,1.171672019958521,-1.6621627807617188,-2.4142370223999023,4.3405751800536905,-2.7094139480590798,-0.735617790222193,5.5826507
2023-08-14,0.0,8.0,14.0,75707530.0,-0.0076316916,63.0,-1.0,4.2011,11.5,0.0,103.19,439662.0,-5960.0,3.3,240000.0,1697000.0,234500.0,1.5940593719482195,1.171672019958521,-1.6621627807617188,-2.4142370223999023,4.3405751800536905,-2.7094139480590798,-3.3093188
2023-08-15,1.0,8.0,15.0,80107210.0,-0.006414339,70.0,7.0,4.2188,9.5,0.0,103.209,439662.0,-5960.0,3.3,240000.0,1697000.0,234500.0,5.582650527954115,1.5940593719482195,1.171672019958521,-1.6621627807617188,-2.4142370223999023,4.3405751800536905,-1.4932684
2023-08-16,2.0,8.0,16.0,95711320.0,-0.011162301,56.0,-14.0,4.2583,13.5,0.0,103.431,439662.0,-5960.0,3.3,240000.0,1697000.0,234500.0,-3.3093188858032363,5.582650527954115,1.5940593719482195,1.171672019958521,-1.6621627807617188,-2.4142370223999023,-3.5272627
2023-08-17,3.0,8.0,17.0,98851960.0,0.007170676,52.0,-4.0,4.284,11.5,0.0,103.572,439662.0,-5960.0,3.3,240000.0,1697000.0,234500.0,-1.4932683563232558,-3.3093188858032363,5.582650527954115,1.5940593719482195,1.171672019958521,-1.6621627807617188,1.4013386
2023-08-18,4.0,8.0,18.0,68718960.0,0.004074293,44.0,-8.0,4.2507,9.5,0.0,103.375,433528.0,-6134.0,3.3,240000.0,1697000.0,234500.0,-3.5272626495361123,-1.4932683563232558,-3.3093188858032363,5.582650527954115,1.5940593719482195,1.171672019958521,2.661246
2023-08-21,0.0,8.0,21.0,65062860.0,-0.00691544,46.0,2.0,4.3419,15.5,0.0,103.3,433528.0,-6134.0,3.3,232000.0,1719000.0,237250.0,1.4013385772705078,-3.5272626495361123,-1.4932683563232558,-3.3093188858032363,5.582650527954115,1.5940593719482195,-1.1431586
2023-08-22,1.0,8.0,22.0,68441020.0,0.008532153,48.0,2.0,4.332,15.0,0.0,103.563,433528.0,-6134.0,3.3,232000.0,1719000.0,237250.0,2.6612461471557367,1.4013385772705078,-3.5272626495361123,-1.4932683563232558,-3.3093188858032363,5.582650527954115,4.9308124
2023-08-23,2.0,8.0,23.0,88517270.0,-0.017853465,47.0,-1.0,4.1958,13.5,0.0,103.419,433528.0,-6134.0,3.3,232000.0,1719000.0,237250.0,-1.1431585311889876,2.6612461471557367,1.4013385772705078,-3.5272626495361123,-1.4932683563232558,-3.3093188858032363,-7.6985717
2023-08-24,3.0,8.0,24.0,102325100.0,0.0029320181,50.0,3.0,4.2411,19.5,0.0,103.982,433528.0,-6134.0,3.3,232000.0,1719000.0,237250.0,4.930812149047824,-1.1431585311889876,2.6612461471557367,1.4013385772705078,-3.5272626495361123,-1.4932683563232558,0.6248214
2023-08-25,4.0,8.0,25.0,61595390.0,0.0011744512,46.0,-4.0,4.2314,19.5,0.0,104.077,422944.0,-10584.0,3.3,232000.0,1719000.0,237250.0,-7.698571548461928,4.930812149047824,-1.1431585311889876,2.6612461471557367,1.4013385772705078,-3.5272626495361123,-2.6843302
2023-08-28,0.0,8.0,28.0,83081920.0,0.014493722,48.0,2.0,4.2059,22.0,0.0,104.058,422944.0,-10584.0,3.3,229000.0,1679000.0,237750.0,0.6248213958740507,-7.698571548461928,4.930812149047824,-1.1431585311889876,2.6612461471557367,1.4013385772705078,2.3765843
2023-08-29,1.0,8.0,29.0,69053910.0,0.0033258686,48.0,0.0,4.1198,13.5,0.0,103.531,422944.0,-10584.0,3.3,229000.0,1679000.0,237750.0,-2.6843302154541107,0.6248213958740507,-7.698571548461928,4.930812149047824,-1.1431585311889876,2.6612461471557367,-2.4972517
2023-08-30,2.0,8.0,30.0,66084560.0,-0.0028866436,50.0,2.0,4.112,11.5,0.0,103.157,422944.0,-10584.0,3.3,229000.0,1679000.0,237750.0,2.3765842056274664,-2.6843302154541107,0.6248213958740507,-7.698571548461928,4.930812149047824,-1.1431585311889876,-4.960277
